nThreads,memcpyOut,plan,execu,memcpyIn
12,0.013,0.516,0.380,0.027,
13,0.015,0.365,0.271,0.034,
14,0.015,0.628,0.723,0.023,
15,0.015,0.616,0.567,0.033,
16,0.015,0.617,0.614,0.020,
17,0.015,0.619,0.515,0.020,
18,0.015,0.616,0.739,0.035,
19,0.015,0.624,0.546,0.033,
20,0.014,0.631,0.725,0.023,
21,0.016,0.620,0.690,0.019,
22,0.015,0.618,0.588,0.021,
23,0.015,0.618,0.597,0.034,
24,0.016,0.628,0.612,0.023,
25,0.017,0.500,0.369,0.020,
26,0.016,0.973,1.478,0.034,
27,0.015,1.002,1.401,0.020,
28,0.015,0.993,1.450,0.034,
29,0.015,1.008,1.422,0.032,
30,0.015,0.976,1.449,0.034,
31,0.016,0.992,1.556,0.024,
32,0.014,0.984,1.370,0.032,
33,0.016,0.981,1.415,0.034,
34,0.016,1.007,1.437,0.020,
35,0.015,0.984,1.319,0.033,
36,0.016,0.981,1.416,0.029,
1,0.015,0.121,0.267,0.013,
2,0.015,0.148,0.282,0.023,
3,0.014,0.176,0.286,0.026,
4,0.014,0.190,0.240,0.030,
5,0.014,0.220,0.214,0.019,
6,0.014,0.361,0.238,0.017,
7,0.015,0.247,0.199,0.018,
8,0.014,0.440,0.314,0.026,
9,0.017,0.296,0.212,0.023,
10,0.014,0.507,0.455,0.032,
11,0.016,0.511,0.399,0.022,
12,0.015,0.513,0.359,0.020,
13,0.016,0.366,0.235,0.022,
14,0.016,0.616,0.541,0.029,
15,0.015,0.617,0.509,0.016,
16,0.015,0.611,0.604,0.021,
17,0.015,0.619,0.567,0.032,
18,0.016,0.619,0.561,0.037,
19,0.014,0.618,0.560,0.036,
20,0.016,0.632,0.616,0.030,
21,0.015,0.623,0.654,0.020,
22,0.015,0.624,0.515,0.021,
23,0.017,0.624,0.582,0.032,
24,0.015,0.630,0.592,0.034,
25,0.015,0.488,0.357,0.021,
26,0.015,0.968,1.362,0.031,
27,0.016,1.006,1.456,0.019,
28,0.016,0.986,1.389,0.031,
29,0.016,0.992,1.437,0.033,
30,0.016,0.973,1.409,0.023,
31,0.016,0.972,1.592,0.037,
32,0.014,0.978,1.319,0.023,
33,0.015,0.988,1.433,0.033,
34,0.016,0.995,1.310,0.025,
35,0.014,0.974,1.583,0.020,
36,0.015,0.981,1.491,0.023,
1,0.015,0.121,0.266,0.013,
2,0.015,0.147,0.287,0.023,
3,0.014,0.172,0.273,0.029,
4,0.015,0.196,0.229,0.033,
5,0.015,0.212,0.207,0.025,
6,0.014,0.362,0.229,0.017,
7,0.014,0.245,0.215,0.020,
8,0.014,0.441,0.289,0.020,
9,0.015,0.284,0.207,0.018,
10,0.015,0.501,0.384,0.023,
11,0.014,0.511,0.334,0.019,
12,0.015,0.505,0.419,0.029,
13,0.015,0.366,0.208,0.021,
14,0.015,0.613,0.547,0.034,
15,0.015,0.620,0.566,0.030,
16,0.015,0.615,0.575,0.021,
17,0.015,0.624,0.624,0.034,
18,0.015,0.623,0.437,0.020,
19,0.016,0.617,0.644,0.020,
20,0.016,0.615,0.608,0.032,
21,0.016,0.617,0.596,0.019,
22,0.016,0.613,0.571,0.032,
23,0.017,0.623,0.592,0.032,
24,0.016,0.632,0.548,0.025,
25,0.016,0.483,0.364,0.019,
26,0.015,0.970,1.281,0.023,
27,0.015,0.974,1.408,0.022,
28,0.016,0.977,1.629,0.021,
29,0.016,0.968,1.541,0.021,
30,0.016,0.981,1.337,0.031,
31,0.016,0.988,1.328,0.035,
32,0.016,0.972,1.401,0.035,
33,0.016,0.975,1.400,0.022,
34,0.015,0.970,1.535,0.024,
35,0.015,0.985,1.291,0.034,
36,0.016,0.977,1.387,0.023,
1,0.015,0.120,0.264,0.011,
2,0.014,0.148,0.181,0.013,
3,0.013,0.168,0.143,0.014,
4,0.013,0.190,0.168,0.015,
5,0.014,0.213,0.114,0.015,
6,0.013,0.358,0.287,0.030,
7,0.014,0.250,0.206,0.018,
8,0.015,0.443,0.272,0.024,
9,0.016,0.363,0.224,0.019,
10,0.015,0.502,0.435,0.034,
11,0.015,0.508,0.417,0.031,
12,0.016,0.511,0.446,0.033,
13,0.016,0.366,0.245,0.033,
14,0.015,0.612,0.551,0.033,
15,0.015,0.612,0.581,0.033,
16,0.015,0.617,0.602,0.024,
17,0.015,0.617,0.653,0.033,
18,0.015,0.615,0.609,0.029,
19,0.015,0.617,0.426,0.028,
20,0.015,0.623,0.569,0.021,
21,0.014,0.625,0.568,0.033,
22,0.014,0.620,0.524,0.033,
23,0.015,0.627,0.540,0.028,
24,0.016,0.631,0.550,0.022,
25,0.016,0.486,0.361,0.018,
26,0.014,0.981,1.234,0.032,
27,0.017,1.018,1.379,0.032,
28,0.016,0.961,1.402,0.034,
29,0.015,0.984,1.374,0.033,
30,0.015,0.980,1.462,0.020,
31,0.016,0.974,1.490,0.020,
32,0.016,0.966,1.443,0.029,
33,0.016,0.986,1.405,0.021,
34,0.016,0.964,1.342,0.022,
35,0.015,0.994,1.528,0.021,
36,0.014,0.968,1.491,0.025,
1,0.015,0.119,0.268,0.012,
2,0.015,0.148,0.181,0.014,
3,0.014,0.168,0.272,0.027,
4,0.014,0.195,0.227,0.032,
5,0.015,0.216,0.215,0.031,
6,0.014,0.360,0.247,0.019,
7,0.013,0.249,0.219,0.022,
8,0.015,0.439,0.397,0.022,
9,0.014,0.283,0.231,0.024,
10,0.014,0.505,0.418,0.022,
11,0.015,0.507,0.381,0.018,
12,0.014,0.513,0.407,0.022,
13,0.015,0.363,0.234,0.035,
14,0.014,0.625,0.625,0.023,
15,0.015,0.615,0.619,0.020,
16,0.016,0.621,0.613,0.033,
17,0.016,0.617,0.566,0.033,
18,0.015,0.619,0.625,0.022,
19,0.016,0.617,0.561,0.019,
20,0.016,0.609,0.616,0.019,
21,0.016,0.613,0.574,0.020,
22,0.014,0.620,0.528,0.024,
23,0.016,0.622,0.619,0.034,
24,0.015,0.626,0.541,0.021,
25,0.016,0.476,0.327,0.022,
26,0.015,0.976,1.504,0.022,
27,0.015,0.979,1.444,0.021,
28,0.015,0.958,1.381,0.022,
29,0.015,0.965,1.647,0.031,
30,0.015,0.976,1.417,0.032,
31,0.015,0.985,1.543,0.033,
32,0.015,0.990,1.420,0.034,
33,0.016,0.977,1.259,0.020,
34,0.016,0.986,1.499,0.021,
35,0.016,0.973,1.445,0.022,
36,0.015,0.973,1.516,0.033,
1,0.014,0.121,0.267,0.013,
2,0.015,0.148,0.182,0.015,
3,0.014,0.173,0.271,0.029,
4,0.014,0.197,0.223,0.028,
5,0.014,0.215,0.223,0.034,
6,0.014,0.361,0.300,0.024,
7,0.014,0.250,0.190,0.025,
8,0.014,0.443,0.318,0.030,
9,0.016,0.286,0.203,0.020,
10,0.016,0.504,0.442,0.023,
11,0.014,0.505,0.374,0.031,
12,0.014,0.513,0.426,0.027,
13,0.015,0.367,0.233,0.019,
14,0.015,0.614,0.652,0.025,
15,0.016,0.615,0.568,0.019,
16,0.015,0.612,0.485,0.020,
17,0.016,0.621,0.544,0.030,
18,0.016,0.624,0.718,0.033,
19,0.016,0.612,0.607,0.029,
20,0.015,0.620,0.600,0.021,
21,0.015,0.622,0.569,0.022,
22,0.015,0.623,0.586,0.022,
23,0.016,0.626,0.606,0.031,
24,0.016,0.632,0.532,0.033,
25,0.016,0.484,0.355,0.020,
26,0.016,0.964,1.358,0.030,
27,0.015,0.974,1.453,0.023,
28,0.015,0.970,1.295,0.023,
29,0.015,0.977,1.447,0.034,
30,0.015,0.967,1.347,0.022,
31,0.017,0.965,1.442,0.021,
32,0.016,0.986,1.393,0.022,
33,0.016,0.975,1.497,0.030,
34,0.015,1.005,1.456,0.020,
35,0.015,0.983,1.540,0.031,
36,0.015,0.982,1.354,0.036,
1,0.015,0.120,0.264,0.013,
2,0.015,0.149,0.181,0.014,
3,0.014,0.169,0.144,0.013,
4,0.014,0.191,0.134,0.015,
5,0.014,0.211,0.120,0.014,
6,0.013,0.356,0.244,0.029,
7,0.014,0.252,0.199,0.031,
8,0.015,0.441,0.292,0.018,
9,0.015,0.294,0.220,0.021,
10,0.015,0.507,0.403,0.021,
11,0.015,0.504,0.407,0.029,
12,0.016,0.509,0.414,0.031,
13,0.015,0.367,0.229,0.021,
14,0.016,0.614,0.536,0.021,
15,0.016,0.617,0.583,0.023,
16,0.015,0.624,0.608,0.019,
17,0.015,0.620,0.565,0.026,
18,0.015,0.612,0.513,0.030,
19,0.016,0.617,0.497,0.033,
20,0.015,0.630,0.511,0.023,
21,0.016,0.619,0.605,0.030,
22,0.015,0.625,0.596,0.026,
23,0.015,0.625,0.430,0.020,
24,0.015,0.627,0.518,0.030,
25,0.018,0.820,0.426,0.032,
26,0.018,1.208,1.473,0.030,
27,0.015,0.971,1.424,0.020,
28,0.015,0.975,1.462,0.022,
29,0.015,0.965,1.412,0.030,
30,0.014,0.976,1.551,0.026,
31,0.016,0.985,1.527,0.022,
32,0.015,0.988,1.588,0.031,
33,0.015,0.981,1.454,0.022,
34,0.015,0.972,1.488,0.023,
35,0.016,0.971,1.419,0.031,
36,0.016,0.992,1.454,0.021,
1,0.014,0.124,0.264,0.012,
2,0.014,0.149,0.181,0.014,
3,0.014,0.174,0.141,0.014,
4,0.014,0.192,0.220,0.017,
5,0.015,0.215,0.193,0.018,
6,0.014,0.363,0.260,0.033,
7,0.015,0.251,0.180,0.021,
8,0.015,0.458,0.372,0.024,
9,0.016,0.305,0.243,0.020,
10,0.014,0.509,0.485,0.034,
11,0.016,0.528,0.389,0.031,
12,0.014,0.541,0.403,0.019,
13,0.015,0.367,0.222,0.020,
14,0.016,0.605,0.655,0.024,
15,0.016,0.620,0.555,0.034,
16,0.015,0.617,0.596,0.021,
17,0.016,0.618,0.613,0.023,
18,0.015,0.612,0.584,0.025,
19,0.014,0.616,0.625,0.020,
20,0.015,0.618,0.576,0.033,
21,0.016,0.628,0.572,0.019,
22,0.016,0.625,0.649,0.021,
23,0.016,0.623,0.492,0.021,
24,0.016,0.640,0.524,0.030,
25,0.015,0.484,0.373,0.022,
26,0.016,0.970,1.364,0.021,
27,0.016,0.992,1.341,0.022,
28,0.016,0.967,1.501,0.037,
29,0.014,0.981,1.308,0.022,
30,0.015,0.978,1.446,0.019,
31,0.016,0.975,1.372,0.029,
32,0.016,0.985,1.329,0.033,
33,0.015,0.976,1.388,0.023,
34,0.015,0.977,1.290,0.035,
35,0.015,0.987,1.456,0.020,
36,0.016,0.982,1.476,0.037,
1,0.015,0.121,0.270,0.013,
2,0.015,0.148,0.282,0.022,
3,0.014,0.172,0.146,0.014,
4,0.013,0.189,0.134,0.015,
5,0.014,0.212,0.117,0.015,
6,0.014,0.358,0.240,0.017,
7,0.014,0.244,0.180,0.017,
8,0.015,0.452,0.320,0.031,
9,0.015,0.288,0.227,0.030,
10,0.015,0.505,0.447,0.026,
11,0.015,0.517,0.359,0.035,
12,0.015,0.516,0.380,0.023,
13,0.015,0.369,0.229,0.019,
14,0.015,0.618,0.597,0.032,
15,0.016,0.614,0.578,0.021,
16,0.015,0.612,0.575,0.034,
17,0.013,0.613,0.505,0.033,
18,0.015,0.621,0.611,0.023,
19,0.016,0.619,0.627,0.028,
20,0.016,0.621,0.645,0.032,
21,0.015,0.613,0.583,0.034,
22,0.016,0.618,0.572,0.035,
23,0.015,0.623,0.614,0.028,
24,0.016,0.621,0.564,0.020,
25,0.016,0.485,0.347,0.020,
26,0.014,0.964,1.459,0.028,
27,0.016,0.973,1.330,0.032,
28,0.015,0.982,1.484,0.022,
29,0.014,0.966,1.485,0.022,
30,0.015,0.988,1.260,0.029,
31,0.015,0.984,1.425,0.024,
32,0.016,1.006,1.347,0.023,
33,0.016,0.979,1.372,0.022,
34,0.017,0.983,1.352,0.021,
35,0.016,0.967,1.411,0.034,
36,0.016,0.980,1.429,0.023,
1,0.014,0.118,0.268,0.012,
2,0.015,0.147,0.181,0.014,
3,0.013,0.167,0.289,0.028,
4,0.014,0.192,0.236,0.032,
5,0.015,0.217,0.210,0.020,
6,0.015,0.361,0.274,0.025,
7,0.015,0.250,0.195,0.027,
8,0.014,0.446,0.332,0.034,
9,0.014,0.285,0.232,0.030,
10,0.015,0.504,0.420,0.026,
11,0.015,0.502,0.405,0.032,
12,0.015,0.512,0.313,0.034,
13,0.015,0.370,0.253,0.024,
14,0.014,0.612,0.561,0.022,
15,0.015,0.608,0.589,0.035,
16,0.016,0.613,0.632,0.033,
17,0.014,0.615,0.646,0.019,
18,0.016,0.618,0.542,0.023,
19,0.016,0.620,0.568,0.033,
20,0.015,0.629,0.502,0.035,
21,0.015,0.625,0.553,0.022,
22,0.016,0.629,0.615,0.033,
23,0.016,0.626,0.655,0.034,
24,0.016,0.621,0.730,0.032,
25,0.015,0.500,0.359,0.020,
26,0.015,0.969,1.448,0.020,
27,0.015,0.972,1.207,0.030,
28,0.015,1.008,1.308,0.021,
29,0.016,0.990,1.471,0.022,
30,0.014,0.958,1.419,0.035,
31,0.016,0.974,1.481,0.021,
32,0.016,0.976,1.464,0.024,
33,0.016,0.990,1.462,0.031,
34,0.015,0.983,1.302,0.022,
35,0.016,0.971,1.498,0.034,
36,0.016,0.985,1.459,0.025,
1,0.015,0.119,0.267,0.012,
2,0.015,0.149,0.179,0.015,
3,0.014,0.174,0.261,0.029,
4,0.014,0.193,0.220,0.018,
5,0.014,0.209,0.211,0.031,
6,0.015,0.359,0.264,0.018,
7,0.015,0.248,0.226,0.030,
8,0.014,0.446,0.314,0.020,
9,0.017,0.291,0.182,0.019,
10,0.014,0.507,0.446,0.024,
11,0.015,0.504,0.412,0.022,
12,0.015,0.510,0.397,0.027,
13,0.015,0.366,0.240,0.032,
14,0.014,0.610,0.511,0.030,
15,0.016,0.626,0.580,0.031,
16,0.016,0.613,0.619,0.035,
17,0.014,0.620,0.529,0.023,
18,0.015,0.608,0.537,0.031,
19,0.016,0.618,0.554,0.017,
20,0.014,0.623,0.626,0.030,
21,0.015,0.617,0.613,0.021,
22,0.014,0.614,0.563,0.023,
23,0.014,0.627,0.629,0.030,
24,0.016,0.628,0.540,0.020,
25,0.016,0.479,0.355,0.035,
26,0.015,0.984,1.504,0.020,
27,0.015,0.976,1.500,0.019,
28,0.016,0.983,1.543,0.022,
29,0.015,0.965,1.363,0.032,
30,0.016,0.983,1.508,0.023,
31,0.016,0.984,1.485,0.021,
32,0.016,0.965,1.344,0.029,
33,0.014,0.972,1.355,0.020,
34,0.014,0.998,1.365,0.020,
35,0.014,0.974,1.321,0.031,
36,0.016,0.994,1.365,0.036,
1,0.015,0.117,0.265,0.012,
2,0.014,0.147,0.283,0.022,
3,0.014,0.176,0.146,0.014,
4,0.013,0.197,0.122,0.015,
5,0.014,0.215,0.121,0.015,
6,0.013,0.359,0.244,0.021,
7,0.015,0.248,0.205,0.022,
8,0.016,0.452,0.352,0.030,
9,0.015,0.293,0.222,0.031,
10,0.014,0.510,0.375,0.033,
11,0.014,0.509,0.485,0.022,
12,0.015,0.506,0.396,0.029,
13,0.015,0.375,0.226,0.021,
14,0.015,0.621,0.682,0.033,
15,0.016,0.627,0.534,0.028,
16,0.016,0.625,0.638,0.031,
17,0.016,0.620,0.679,0.019,
18,0.015,0.609,0.614,0.020,
19,0.015,0.616,0.578,0.030,
20,0.016,0.624,0.680,0.036,
21,0.016,0.640,0.514,0.020,
22,0.015,0.625,0.564,0.021,
23,0.015,0.627,0.590,0.034,
24,0.016,0.629,0.590,0.022,
25,0.015,0.516,0.363,0.023,
26,0.016,0.967,1.347,0.037,
27,0.014,0.972,1.689,0.023,
28,0.016,0.973,1.511,0.019,
29,0.016,0.967,1.289,0.021,
30,0.016,0.967,1.356,0.035,
31,0.014,0.988,1.487,0.033,
32,0.015,0.988,1.400,0.032,
33,0.016,0.976,1.429,0.033,
34,0.015,0.991,1.581,0.035,
35,0.015,0.997,1.421,0.036,
36,0.015,1.009,1.411,0.025,
1,0.017,0.120,0.264,0.013,
2,0.015,0.148,0.282,0.023,
3,0.014,0.175,0.276,0.027,
4,0.014,0.197,0.240,0.028,
5,0.014,0.216,0.216,0.017,
6,0.015,0.360,0.236,0.029,
7,0.014,0.250,0.218,0.028,
8,0.014,0.451,0.325,0.032,
9,0.015,0.292,0.187,0.021,
10,0.015,0.508,0.374,0.029,
11,0.017,0.507,0.440,0.031,
12,0.014,0.511,0.391,0.033,
13,0.015,0.366,0.269,0.033,
14,0.014,0.614,0.545,0.019,
15,0.015,0.616,0.579,0.020,
16,0.015,0.610,0.605,0.035,
17,0.016,0.617,0.571,0.031,
18,0.014,0.621,0.616,0.021,
19,0.015,0.623,0.509,0.032,
20,0.016,0.626,0.625,0.020,
21,0.015,0.623,0.593,0.019,
22,0.015,0.618,0.570,0.020,
23,0.015,0.619,0.595,0.030,
24,0.015,0.621,0.533,0.024,
25,0.015,0.484,0.372,0.030,
26,0.016,0.991,1.395,0.038,
27,0.014,0.968,1.370,0.035,
28,0.015,0.984,1.482,0.032,
29,0.015,0.977,1.453,0.037,
30,0.015,0.978,1.415,0.025,
31,0.016,0.991,1.293,0.023,
32,0.016,0.968,1.353,0.035,
33,0.014,0.979,1.461,0.020,
34,0.015,0.978,1.470,0.032,
35,0.016,0.994,1.348,0.018,
36,0.015,0.982,1.377,0.022,
1,0.015,0.120,0.266,0.012,
2,0.014,0.148,0.180,0.013,
3,0.014,0.168,0.143,0.014,
4,0.013,0.190,0.240,0.032,
5,0.015,0.214,0.203,0.027,
6,0.015,0.362,0.233,0.017,
7,0.014,0.248,0.193,0.036,
8,0.014,0.449,0.288,0.033,
9,0.016,0.289,0.232,0.027,
10,0.014,0.511,0.461,0.035,
11,0.016,0.506,0.433,0.022,
12,0.014,0.511,0.387,0.018,
13,0.015,0.363,0.238,0.022,
14,0.014,0.629,0.573,0.021,
15,0.015,0.631,0.518,0.032,
16,0.016,0.625,0.630,0.021,
17,0.014,0.619,0.575,0.023,
18,0.015,0.625,0.526,0.022,
19,0.016,0.621,0.521,0.029,
20,0.015,0.622,0.518,0.023,
21,0.016,0.612,0.604,0.022,
22,0.015,0.614,0.560,0.019,
23,0.016,0.620,0.597,0.023,
24,0.016,0.615,0.545,0.021,
25,0.015,0.481,0.339,0.034,
26,0.015,0.978,1.230,0.025,
27,0.016,0.968,1.440,0.022,
28,0.015,0.962,1.368,0.022,
29,0.016,0.974,1.369,0.023,
30,0.016,0.964,1.423,0.021,
31,0.016,0.968,1.406,0.021,
32,0.017,0.973,1.363,0.030,
33,0.016,0.985,1.600,0.019,
34,0.015,0.991,1.343,0.021,
35,0.016,0.977,1.633,0.027,
36,0.016,0.988,1.295,0.019,
1,0.016,0.119,0.265,0.013,
2,0.015,0.147,0.180,0.014,
3,0.014,0.169,0.275,0.026,
4,0.013,0.204,0.259,0.031,
5,0.014,0.209,0.213,0.030,
6,0.015,0.360,0.278,0.028,
7,0.014,0.248,0.210,0.038,
8,0.014,0.443,0.359,0.027,
9,0.015,0.291,0.218,0.022,
10,0.015,0.502,0.385,0.029,
11,0.015,0.510,0.529,0.023,
12,0.013,0.508,0.380,0.034,
13,0.015,0.365,0.236,0.032,
14,0.016,0.615,0.645,0.023,
15,0.015,0.611,0.577,0.036,
16,0.015,0.615,0.588,0.034,
17,0.015,0.613,0.565,0.036,
18,0.015,0.627,0.626,0.029,
19,0.015,0.615,0.620,0.032,
20,0.016,0.625,0.642,0.025,
21,0.015,0.617,0.630,0.021,
22,0.016,0.619,0.566,0.035,
23,0.015,0.623,0.578,0.029,
24,0.016,0.620,0.584,0.032,
25,0.016,0.482,0.314,0.017,
26,0.016,0.975,1.406,0.021,
27,0.017,0.976,1.435,0.024,
28,0.014,1.010,1.341,0.030,
29,0.016,0.977,1.460,0.032,
30,0.015,0.974,1.300,0.019,
31,0.015,0.996,1.432,0.034,
32,0.016,0.974,1.481,0.031,
33,0.014,0.974,1.479,0.021,
34,0.016,0.976,1.443,0.021,
35,0.015,0.979,1.393,0.023,
36,0.015,0.975,1.557,0.032,
1,0.015,0.120,0.266,0.014,
2,0.016,0.148,0.182,0.014,
3,0.014,0.168,0.144,0.015,
4,0.014,0.194,0.164,0.015,
5,0.014,0.212,0.218,0.020,
6,0.014,0.356,0.223,0.028,
7,0.015,0.248,0.209,0.029,
8,0.015,0.456,0.320,0.019,
9,0.015,0.284,0.224,0.021,
10,0.015,0.504,0.449,0.035,
11,0.015,0.511,0.336,0.039,
12,0.015,0.541,0.392,0.020,
13,0.015,0.372,0.272,0.020,
14,0.015,0.611,0.508,0.023,
15,0.015,0.617,0.512,0.032,
16,0.015,0.618,0.562,0.020,
17,0.015,0.618,0.538,0.030,
18,0.015,0.615,0.573,0.021,
19,0.015,0.625,0.547,0.022,
20,0.017,0.614,0.601,0.021,
21,0.016,0.629,0.475,0.031,
22,0.016,0.628,0.573,0.019,
23,0.015,0.626,0.531,0.021,
24,0.015,0.616,0.575,0.019,
25,0.015,0.479,0.314,0.041,
26,0.016,0.976,1.422,0.023,
27,0.015,0.953,1.528,0.028,
28,0.016,1.009,1.443,0.038,
29,0.015,0.983,1.472,0.030,
30,0.014,0.978,1.575,0.035,
31,0.014,1.009,1.382,0.019,
32,0.016,0.976,1.466,0.022,
33,0.014,0.967,1.510,0.024,
34,0.015,0.967,1.396,0.025,
35,0.015,0.969,1.391,0.029,
36,0.015,0.982,1.522,0.021,
1,0.016,0.120,0.264,0.013,
2,0.015,0.148,0.282,0.022,
3,0.014,0.174,0.145,0.014,
4,0.014,0.197,0.241,0.021,
5,0.015,0.217,0.216,0.023,
6,0.014,0.355,0.225,0.019,
7,0.016,0.248,0.208,0.034,
8,0.016,0.444,0.348,0.033,
9,0.014,0.289,0.193,0.033,
10,0.015,0.507,0.468,0.045,
11,0.014,0.508,0.366,0.027,
12,0.015,0.510,0.409,0.020,
13,0.014,0.366,0.236,0.036,
14,0.015,0.628,0.537,0.030,
15,0.016,0.616,0.563,0.035,
16,0.015,0.627,0.645,0.034,
17,0.015,0.617,0.605,0.029,
18,0.015,0.624,0.574,0.021,
19,0.016,0.617,0.650,0.023,
20,0.016,0.617,0.641,0.019,
21,0.015,0.612,0.642,0.022,
22,0.016,0.613,0.629,0.020,
23,0.015,0.636,0.588,0.028,
24,0.016,0.630,0.629,0.020,
25,0.015,0.485,0.353,0.021,
26,0.015,0.971,1.230,0.031,
27,0.014,1.000,1.575,0.034,
28,0.016,1.006,1.445,0.020,
29,0.017,0.975,1.357,0.033,
30,0.016,0.977,1.645,0.021,
31,0.015,0.987,1.347,0.023,
32,0.015,0.970,1.543,0.023,
33,0.016,0.973,1.533,0.035,
34,0.016,0.998,1.610,0.025,
35,0.015,0.975,1.425,0.021,
36,0.014,0.987,1.457,0.031,
